Emotions,Path
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-02-01-02-01-24.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-02-01-02-02-24.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-02-02-01-01-24.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-02-02-01-02-24.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-02-02-02-01-24.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-02-02-02-02-24.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-03-01-01-01-24.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-03-01-01-02-24.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-03-01-02-01-24.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-03-01-02-02-24.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-03-02-01-01-24.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-03-02-01-02-24.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-03-02-02-01-24.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-03-02-02-02-24.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-04-01-01-01-24.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-04-01-01-02-24.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-04-01-02-01-24.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-04-01-02-02-24.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-04-02-01-01-24.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-04-02-01-02-24.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-04-02-02-01-24.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-04-02-02-02-24.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-05-01-01-01-24.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-05-01-01-02-24.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-05-01-02-01-24.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-05-01-02-02-24.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-05-02-01-01-24.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-05-02-01-02-24.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-05-02-02-01-24.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-05-02-02-02-24.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-06-01-01-01-24.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-06-01-01-02-24.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-06-01-02-01-24.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-06-01-02-02-24.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-06-02-01-01-24.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-06-02-01-02-24.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-06-02-02-01-24.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-06-02-02-02-24.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-07-01-01-01-24.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-07-01-01-02-24.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-07-01-02-01-24.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-07-01-02-02-24.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-07-02-01-01-24.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-07-02-01-02-24.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-07-02-02-01-24.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-07-02-02-02-24.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-08-01-01-01-24.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-08-01-01-02-24.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-08-01-02-01-24.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-08-01-02-02-24.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-08-02-01-01-24.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-08-02-01-02-24.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-08-02-02-01-24.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-08-02-02-02-24.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a01.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a02.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a03.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a04.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a05.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a06.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a07.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a08.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a09.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a10.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a11.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a12.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a13.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a14.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/DC_a15.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d01.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d02.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d03.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d04.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d05.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d06.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d07.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d08.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d09.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d10.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d11.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d12.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d13.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d14.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/DC_d15.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f01.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f02.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f03.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f04.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f05.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f06.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f07.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f08.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f09.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f10.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f11.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f12.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f13.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f14.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/DC_f15.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h01.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h02.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h03.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h04.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h05.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h06.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h07.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h08.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h09.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h10.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h11.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h12.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h13.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h14.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/DC_h15.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n01.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n02.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n03.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n04.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n05.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n06.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n07.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n08.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n09.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n10.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n11.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n12.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n13.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n14.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n15.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n16.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n17.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n18.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n19.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n20.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n21.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n22.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n23.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n24.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n25.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n26.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n27.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n28.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n29.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/DC_n30.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa01.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa02.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa03.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa04.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa05.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa06.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa07.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa08.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa09.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa10.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa11.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa12.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa13.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa14.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/DC_sa15.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su01.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su02.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su03.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su04.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su05.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su06.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su07.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su08.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su09.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su10.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su11.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su12.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su13.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su14.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/DC_su15.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a01.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a02.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a03.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a04.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a05.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a06.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a07.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a08.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a09.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a10.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a11.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a12.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a13.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a14.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JE_a15.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d01.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d02.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d03.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d04.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d05.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d06.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d07.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d08.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d09.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d10.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d11.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d12.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d13.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d14.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JE_d15.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f01.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f02.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f03.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f04.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f05.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f06.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f07.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f08.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f09.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f10.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f11.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f12.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f13.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f14.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JE_f15.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h01.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h02.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h03.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h04.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h05.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h06.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h07.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h08.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h09.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h10.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h11.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h12.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h13.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h14.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JE_h15.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n01.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n02.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n03.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n04.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n05.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n06.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n07.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n08.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n09.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n10.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n11.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n12.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n13.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n14.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n15.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n16.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n17.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n18.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n19.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n20.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n21.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n22.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n23.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n24.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n25.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n26.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n27.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n28.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n29.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JE_n30.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa01.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa02.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa03.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa04.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa05.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa06.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa07.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa08.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa09.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa10.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa11.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa12.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa13.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa14.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JE_sa15.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su01.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su02.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su03.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su04.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su05.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su06.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su07.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su08.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su09.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su10.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su11.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su12.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su13.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su14.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JE_su15.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a01.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a02.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a03.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a04.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a05.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a06.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a07.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a08.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a09.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a10.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a11.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a12.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a13.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a14.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/JK_a15.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d01.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d02.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d03.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d04.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d05.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d06.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d07.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d08.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d09.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d10.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d11.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d12.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d13.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d14.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/JK_d15.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f01.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f02.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f03.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f04.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f05.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f06.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f07.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f08.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f09.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f10.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f11.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f12.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f13.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f14.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/JK_f15.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h01.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h02.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h03.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h04.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h05.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h06.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h07.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h08.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h09.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h10.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h11.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h12.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h13.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h14.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/JK_h15.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n01.wav
